pick_index,target,local_index,q1,q2,q3,q4,q5,q6
0,carton_front_l2_c0,28,-0.5162174189326316,-2.2359134356024253,-0.004447380478786012,-0.8072440426428145,-0.4329377525354893,-0.7442079547384759
0,carton_front_l2_c0,29,-0.5265608981802256,-2.2215496297310833,-0.03657764406731401,-0.824442044165772,-0.45272481512604246,-0.7836975245505642
0,carton_front_l2_c0,30,-0.5369043774278196,-2.2071858238597413,-0.06870790765584212,-0.8416400456887299,-0.47251187771659564,-0.8231870943626527
0,carton_front_l2_c0,31,-0.5472478566754136,-2.1928220179883997,-0.10083817124437022,-0.8588380472116874,-0.4922989403071488,-0.8626766641747412
0,carton_front_l2_c0,32,-0.5575913359230076,-2.1784582121170577,-0.13296843483289833,-0.8760360487346451,-0.512086002897702,-0.9021662339868295
0,carton_front_l2_c0,33,-0.5679348151706015,-2.1640944062457157,-0.16509869842142622,-0.8932340502576027,-0.5318730654882552,-0.9416558037989178
0,carton_front_l2_c0,34,-0.5782782944181956,-2.1497306003743737,-0.19722896200995454,-0.9104320517805605,-0.5516601280788084,-0.9811453736110065
0,carton_front_l2_c0,35,-0.5886217736657895,-2.1353667945030317,-0.22935922559848243,-0.9276300533035181,-0.5714471906693614,-1.0206349434230946
0,carton_front_l2_c0,36,-0.5989652529133835,-2.1210029886316897,-0.26148948918701054,-0.9448280548264758,-0.5912342532599147,-1.060124513235183
0,carton_front_l2_c0,37,-0.6093087321609776,-2.1066391827603477,-0.29361975277553864,-0.9620260563494335,-0.611021315850468,-1.0996140830472718
0,carton_front_l2_c0,38,-0.6196522114085715,-2.0922753768890057,-0.32575001636406653,-0.9792240578723911,-0.6308083784410211,-1.1391036528593599
0,carton_front_l2_c0,39,-0.6299956906561655,-2.0779115710176637,-0.35788027995259486,-0.9964220593953488,-0.6505954410315743,-1.1785932226714484
0,carton_front_l2_c0,40,-0.6403391699037595,-2.063547765146322,-0.39001054354112275,-1.0136200609183064,-0.6703825036221275,-1.2180827924835367
0,carton_front_l2_c0,41,-0.6506826491513534,-2.0491839592749796,-0.42214080712965085,-1.0308180624412642,-0.6901695662126807,-1.2575723622956252
0,carton_front_l2_c0,42,-0.6610261283989475,-2.034820153403638,-0.45427107071817896,-1.0480160639642218,-0.709956628803234,-1.2970619321077137
0,carton_front_l2_c0,43,-0.6713696076465414,-2.020456347532296,-0.48640133430670707,-1.0652140654871793,-0.729743691393787,-1.336551501919802
0,carton_front_l2_c0,44,-0.6817130868941355,-2.006092541660954,-0.5185315978952352,-1.0824120670101371,-0.7495307539843402,-1.3760410717318905
0,carton_front_l2_c0,45,-0.6920565661417295,-1.991728735789612,-0.5506618614837633,-1.0996100685330947,-0.7693178165748935,-1.415530641543979
0,carton_front_l2_c0,46,-0.7024000453893234,-1.97736492991827,-0.5827921250722912,-1.1168080700560523,-0.7891048791654466,-1.4550202113560673
0,carton_front_l2_c0,47,-0.7127435246369174,-1.963001124046928,-0.6149223886608195,-1.1340060715790101,-0.8088919417559999,-1.4945097811681558
0,carton_front_l2_c0,48,-0.7230870038845113,-1.9486373181755863,-0.6470526522493474,-1.1512040731019677,-0.828679004346553,-1.533999350980244
0,carton_front_l2_c0,49,-0.7334304831321053,-1.9342735123042443,-0.6791829158378755,-1.1684020746249253,-0.8484660669371061,-1.5734889207923326
0,carton_front_l2_c0,50,-0.7437739623796994,-1.9199097064329023,-0.7113131794264036,-1.185600076147883,-0.8682531295276594,-1.6129784906044211
0,carton_front_l2_c0,51,-0.7541174416272933,-1.9055459005615605,-0.7434434430149315,-1.2027980776708407,-0.8880401921182126,-1.6524680604165094
0,carton_front_l2_c0,52,-0.7644609208748874,-1.8911820946902185,-0.7755737066034598,-1.2199960791937983,-0.9078272547087658,-1.6919576302285981
0,carton_front_l2_c0,53,-0.7748044001224813,-1.8768182888188765,-0.8077039701919877,-1.237194080716756,-0.927614317299319,-1.7314472000406864
0,carton_front_l2_c0,54,-0.7851478793700754,-1.8624544829475345,-0.8398342337805158,-1.2543920822397137,-0.9474013798898722,-1.7709367698527747
0,carton_front_l2_c0,55,-0.7954913586176694,-1.8480906770761925,-0.8719644973690439,-1.2715900837626712,-0.9671884424804253,-1.8104263396648634
0,carton_front_l2_c0,56,-0.8058348378652633,-1.8337268712048505,-0.904094760957572,-1.288788085285629,-0.9869755050709785,-1.8499159094769517
0,carton_front_l2_c0,57,-0.8161783171128573,-1.8193630653335084,-0.9362250245461001,-1.3059860868085866,-1.0067625676615317,-1.88940547928904
0,carton_front_l2_c0,58,-0.8265217963604512,-1.8049992594621667,-0.968355288134628,-1.3231840883315442,-1.026549630252085,-1.9288950491011283
0,carton_front_l2_c0,59,-0.8368652756080452,-1.7906354535908249,-1.0004855517231561,-1.340382089854502,-1.046336692842638,-1.968384618913217
0,carton_front_l2_c0,60,-0.8472087548556393,-1.7762716477194829,-1.0326158153116842,-1.3575800913774598,-1.0661237554331913,-2.0078741887253053
